상품코드|상품명|수량|분류1|분류2|등록일시,,
2100000104611|종이컵디스팬스||020301|05014|2021-01-26 18:01:54,,
2100000104628|종이컵디스펜서||020301|05014|2021-01-26 18:01:54,,
2100000104635|종이컵키퍼||020301|05014|2021-01-26 18:01:54,,
2100000104642|종이컵홀더4p||020301|05014|2021-01-26 18:01:54,,
2100000104659|주물와인따게||020301|05014|2021-01-26 18:01:54,,
2100000104666|주방가위||020301|05014|2021-01-26 18:01:54,,
2100000104673|주방용파이프||020301|05014|2021-01-26 18:01:54,,
2100000104680|주방장갑||020301|05014|2021-01-26 18:01:54,,
2100000104697|주방장갑 2P||020301|05014|2021-01-26 18:01:54,,
2100000104703|주방장갑2P||020301|05014|2021-01-26 18:01:54,,
2100000110445|화이트칼파006||020301|05014|2021-01-26 18:01:54,,
2100000110452|화이트캄파001||020301|05014|2021-01-26 18:01:54,,
2100000105885|칼라깔대기대||020301|05014|2021-01-26 18:01:54,,
2100000105892|칼라깔대기소||020301|05014|2021-01-26 18:01:54,,
2100000105908|칼라다라10호||020301|05014|2021-01-26 18:01:54,,
2100000105915|칼라다라11호||020301|05014|2021-01-26 18:01:54,,
2100000105922|칼라다라12호||020301|05014|2021-01-26 18:01:54,,
2100000107841|테디손잡이샴푸대||020301|05014|2021-01-26 18:01:54,,
2100000107858|테디오리비누갑||020301|05014|2021-01-26 18:01:54,,
2100000107865|테디오픈비누대||020301|05014|2021-01-26 18:01:54,,
2100000107872|테디칫솔꽃이||020301|05014|2021-01-26 18:01:54,,
2100000107889|테디케이스 중||020301|05014|2021-01-26 18:01:54,,
2100000107896|테디케이스대||020301|05014|2021-01-26 18:01:54,,
2100000107902|테디케이스소||020301|05014|2021-01-26 18:01:54,,
2100000107919|테어도어2단밴드도시 ||020301|05014|2021-01-26 18:01:54,,
2100000107926|테어도어가방스텐수저||020301|05014|2021-01-26 18:01:54,,
2100000107933|테어도어머그컵||020301|05014|2021-01-26 18:01:54,,
2100000107940|테어도어미닫이수저세||020301|05014|2021-01-26 18:01:54,,
2100000107957|테어도어빨래물통||020301|05014|2021-01-26 18:01:54,,
2100000107964|테어도어어린이물통||020301|05014|2021-01-26 18:01:54,,
2100000107971|테어도어이중컵||020301|05014|2021-01-26 18:01:54,,
2100000107988|테이프 3절||020301|05014|2021-01-26 18:01:54,,
2100000107995|투명테이프2p||020301|05014|2021-01-26 18:01:54,,
2100000108008|테이프1/4||020301|05014|2021-01-26 18:01:54,,
2100000108015|청소용테이프크리너||020301|06239|2021-01-26 18:01:54,,
2100000108022|미니돌돌크리너||020301|05014|2021-01-26 18:01:54,,
2100000108039|토수구 파이프||020301|05014|2021-01-26 18:01:54,,
2100000108046|토시 방수형||020301|05014|2021-01-26 18:01:54,,
2100000108053|토파즈양념병대||020301|05014|2021-01-26 18:01:54,,
2100000108060|토파즈양념병중||020301|05014|2021-01-26 18:01:54,,
2100000112609|접지3구3호||020301|05555|2021-01-26 18:01:54,,
2100000112616|쥐본드||020301|05555|2021-01-26 18:01:54,,
2100000112623|청정크린백중||020301|05555|2021-01-26 18:01:54,,
2100000112630|칠)거울콤비브러쉬||020301|05555|2021-01-26 18:01:54,,
2100000112647|칠)벳고빗||020301|05555|2021-01-26 18:01:54,,
2100000112654|칠)신사절빗||020301|05555|2021-01-26 18:01:54,,
2100000112661|크린？면코팅장갑 중|중        |020301|05014|2021-01-26 18:01:54,,
2100000112678|크린랩20*50||020301|05555|2021-01-26 18:01:54,,
2100000112685|크린랩30*100||020301|05555|2021-01-26 18:01:54,,
2100000112692|크린랩30*50||020301|05555|2021-01-26 18:01:54,,
2100000112708|태)아동버블욕실화||020301|05555|2021-01-26 18:01:54,,
2100000094769|빗세튼칠성||020301|05014|2021-01-26 18:01:54,,
2100000096329|세신 퀸센스||020301|05014|2021-01-26 18:01:54,,
2100000096336|세신갈비가위||020301|05014|2021-01-26 18:01:54,,
2100000096343|세신고급과도||020301|05014|2021-01-26 18:01:54,,
2100000095599|삼명)다트수저케이스 ||020301|05014|2021-01-26 18:01:54,,
2100000095605|삼명)로즈수저세트||020301|05014|2021-01-26 18:01:54,,
2100000095612|삼명)밀레니엄컵||020301|05014|2021-01-26 18:01:54,,
2100000095629|삼명)바다이야기공케 ||020301|05014|2021-01-26 18:01:54,,
2100000095636|삼명)수저케이스||020301|05014|2021-01-26 18:01:54,,
2100000095643|삼명)스픈케스1||020301|05014|2021-01-26 18:01:54,,
2100000095650|삼명)아동 수저세트||020301|05014|2021-01-26 18:01:54,,
2100000095667|삼명)인디안9호수저세||020301|05014|2021-01-26 18:01:54,,
2100000095674|삼명)체크공케이스||020301|05014|2021-01-26 18:01:54,,
2100000095681|삼명)키티스푼포크||020301|05014|2021-01-26 18:01:54,,
2100000095698|삼명)판다13호||020301|05014|2021-01-26 18:01:54,,
2100000095704|삼명)해바라기스픈SET||020301|05014|2021-01-26 18:01:54,,
2100000095711|삼배주머니소||020301|05014|2021-01-26 18:01:54,,
2100000095728|삼배주머니중||020301|05014|2021-01-26 18:01:54,,
2100000095735|삼선슬리퍼||020301|05014|2021-01-26 18:01:54,,
2100000095742|삼선슬리퍼칼라||020301|05014|2021-01-26 18:01:54,,
2100000095759|삼선슬리퍼칼라||020301|05014|2021-01-26 18:01:54,,
2100000095766|청소기먼지봉투삼성||020301|05014|2021-01-26 18:01:54,,
2100000095773|삼오제빙기||020301|05014|2021-01-26 18:01:54,,
2100000095780|삼원메탈호수세트||020301|05014|2021-01-26 18:01:54,,
2100000095797|삼원메탈호스세트1.5||020301|05014|2021-01-26 18:01:54,,
2100000095803|3M삼중양면수세미||020301|04007|2021-01-26 18:01:54,,
2100000095810|삼진호일250*30|250*30    |020301|04007|2021-01-26 18:01:54,,
2100000095827|삼파장 전구||020301|05014|2021-01-26 18:01:54,,
2100000101207|왕도끼빗||020301|05014|2021-01-26 18:01:54,,
2100000101214|스퐁철수세미|1p        |020301|04007|2021-01-26 18:01:54,,
2100000101221|3P스퐁||020301|05014|2021-01-26 18:01:54,,
2100000101238|구르프(대)||020301|05014|2021-01-26 18:01:54,,
2100000101245|요술구리프 대중||020301|05014|2021-01-26 18:01:54,,
2100000101252|요술행주1P||020301|05014|2021-01-26 18:01:54,,
2100000101269|요술행주1P||020301|05014|2021-01-26 18:01:54,,
2100000106639|쿠션브러쉬|대        |020301|05014|2021-01-26 18:01:54,,
2100000114276|고바멸치110g|110g      |030401|09033|2021-01-26 18:01:54,,
2100000114283|두)구운김밥김10매||010506|09033|2021-01-26 18:01:54,,
2100000114290|두)구운바나나||030401|09033|2021-01-26 18:01:54,,
2100000114306|두)구운쥐치포||030401|09033|2021-01-26 18:01:54,,
2100000114313|두)구운한치||030401|09033|2021-01-26 18:01:54,,
2100000114320|두)깐호두270g||030401|09033|2021-01-26 18:01:54,,
2100000120307|태)해/애플비누100g*3||020101|01042|2021-01-26 18:01:54,,
2100000120314|태)해/크림플라워450m||020101|01042|2021-01-26 18:01:54,,
2100000120321|태)해/크림허브450ml||020101|01042|2021-01-26 18:01:54,,
2100000120338|태)해/폼산뜻한120ml||020101|01042|2021-01-26 18:01:54,,
2100000120345|태)해/폼순한120ml||020101|01042|2021-01-26 18:01:54,,
2100000120352|태)해/폼촉촉한120ml||020101|01042|2021-01-26 18:01:54,,
2100000120369|태)해피바스||020101|01042|2021-01-26 18:01:54,,
2100000120376|태)허브레몬홍차15T||010602|01042|2021-01-26 18:01:54,,
2100000120383|태)현/녹차100T||010602|01042|2021-01-26 18:01:54,,
2100000120390|태)현미녹차100T||010602|01042|2021-01-26 18:01:54,,
2100000120406|태)현미녹차100T||010602|01042|2021-01-26 18:01:54,,
2100000120413|태)현미녹차25T||010602|01042|2021-01-26 18:01:54,,
2100000120420|태)현미녹차25T||010602|01042|2021-01-26 18:01:54,,
2100000120437|태)현미녹차50T||010602|01042|2021-01-26 18:01:54,,
2100000120444|태)현미녹차50T||010602|01042|2021-01-26 18:01:54,,
2100000120451|태)현미티백50T*2||010602|01042|2021-01-26 18:01:54,,
2100000120468|펄샤이닝에멀전||020101|01042|2021-01-26 18:01:54,,
2100000120475|풍부한맛차40T||010602|01055|2021-01-26 18:01:54,,
2100000120482|해/요거트550+300||020101|01042|2021-01-26 18:01:54,,
2100000120499|해/촉촉한550+300||020101|01042|2021-01-26 18:01:54,,
2100000120505|해피바스플라워기획|550+300   |020101|01042|2021-01-26 18:01:54,,
2100000123889|아이스크림2000||010403|05007|2021-01-26 18:01:54,,
2100000123896|아이스크림2500||010403|05007|2021-01-26 18:01:54,,
2100000123902|아이스크림3000||010403|05007|2021-01-26 18:01:54,,
2100000123919|아이스크림3500||010403|05007|2021-01-26 18:01:54,,
2100000123926|아이스크림4000||010403|05007|2021-01-26 18:01:54,,
2100000123933|아이스크림5000||010403|05007|2021-01-26 18:01:54,,
2100000123940|아이스크림6000||010403|05007|2021-01-26 18:01:54,,
2100000123957|아이스크림7000||010403|05007|2021-01-26 18:01:54,,
2100000123964|쓰레기봉투75L/1매||050101|06008|2021-01-26 18:01:54,,
2100000123971|쓰레기봉투75L/10매||050101|06008|2021-01-26 18:01:54,,
2100000123988|쓰레기봉투5L/10매||050101|06008|2021-01-26 18:01:54,,
2100000123995|쓰레기봉투100L/1매||050101|06008|2021-01-26 18:01:54,,
2100000124008|쓰레기봉투100L/10매||050101|06008|2021-01-26 18:01:54,,
2100000124015|쓰레기봉투10L/10매||050101|06008|2021-01-26 18:01:54,,
2100000124022|쓰레기봉투30L/10매||050101|06008|2021-01-26 18:01:54,,
2100000124039|쓰레기봉투20L/10매||050101|06008|2021-01-26 18:01:54,,
2100000124046|쓰레기봉투50L/10매||050101|06008|2021-01-26 18:01:54,,
2100000124763|글라스락정1호||020301|05014|2021-01-26 18:01:54,,
2100000124770|글라스락정2호||020301|05014|2021-01-26 18:01:54,,
2100000124787|글라스락직3호||020301|05014|2021-01-26 18:01:54,,
2100000124794|글라스락직1호||020301|05014|2021-01-26 18:01:54,,
2100000124800|세이퍼와이셔츠세탁망||020301|05014|2021-01-26 18:01:54,,
2100000124817|샤워헤드4호||020301|05014|2021-01-26 18:01:54,,
2100000124824|스텐샤워호스비닐||020301|05014|2021-01-26 18:01:54,,
2100000124831|멸치다시다통대||020301|05014|2021-01-26 18:01:54,,
2100000124848|지압쿠션깔창||020301|05014|2021-01-26 18:01:54,,
2100000130832|해)구운감자1500원||010101|01019|2021-01-26 18:01:54,,
2100000119905|태)설록차50T||010602|01042|2021-01-26 18:01:54,,
2100000119912|태)설록차덖음80g||010602|01042|2021-01-26 18:01:54,,
2100000119929|태)설록차중작||010602|01042|2021-01-26 18:01:54,,
2100000119936|태)센크림60ml||020101|01042|2021-01-26 18:01:54,,
2100000119943|태)송염마우스워시700||020101|01042|2021-01-26 18:01:54,,
2100000119950|태평양/송염고은단치 |120g      |020101|01042|2021-01-26 18:01:54,,
2100000119967|태)송염은예보120g*2||020101|01042|2021-01-26 18:01:54,,
2100000119974|태)송염치약130g||020101|01042|2021-01-26 18:01:54,,
2100000119981|태)송염치약130g*4||020101|01042|2021-01-26 18:01:54,,
2100000119998|태)송염치약170g||020101|01042|2021-01-26 18:01:54,,
2100000120000|태)송염치약170g2+1||020101|01042|2021-01-26 18:01:54,,
2100000120017|태)순수녹차||010602|01042|2021-01-26 18:01:54,,
2100000120024|태)쉐이빙폼200g||020101|01042|2021-01-26 18:01:54,,
2100000120031|태)쉬/FX면도날5입||020106|01042|2021-01-26 18:01:54,,
2100000120048|태)쉬크엑스트림3면도||020106|01042|2021-01-26 18:01:54,,
2100000120055|태)쉬크여성면도날3입||020106|01042|2021-01-26 18:01:54,,
2100000120062|미쟝센M6왁스슈퍼하드|80G       |020101|01042|2021-01-26 18:01:54,,
2100000120079|태평양쑥비누3p|100g*3    |020101|01042|2021-01-26 18:01:54,,
2100000120086|태)쑥비누100g||020101|01042|2021-01-26 18:01:54,,
2100000120093|태)아모레클렌징폼||020101|01042|2021-01-26 18:01:54,,
2100000120109|태)여성청결제200ml||020101|01042|2021-01-26 18:01:54,,
2100000120116|태평양오이비누|100g      |020101|01042|2021-01-26 18:01:54,,
2100000120123|태평양오이비누기획|3+1       |020101|01042|2021-01-26 18:01:54,,
2100000120130|태)잎차민트1.5g||010602|01042|2021-01-26 18:01:54,,
2100000120147|태)장미녹차||010602|01042|2021-01-26 18:01:54,,
2100000120154|태평양설록쟈스민차|20T       |010602|01055|2021-01-26 18:01:54,,
2100000120161|태)쟈스민차20T||010602|01042|2021-01-26 18:01:54,,
2100000120178|태)중건성샴푸450ml||020101|01042|2021-01-26 18:01:54,,
2100000139309|아담면소고기일반||010306|01043|2021-01-26 18:01:54,,
2100000139316|아담면순한해물맛일반||010306|01043|2021-01-26 18:01:54,,
2100000139323|아담면순한해물맛멀티||010306|01043|2021-01-26 18:01:54,,
2100000139330|아단면순하해물맛박스||010306|01043|2021-01-26 18:01:54,,
2100000139347|아담면매운소고기박스||010306|01043|2021-01-26 18:01:54,,
2100000139354|신라면일반박스|30개입    |010306|01043|2021-01-26 18:01:54,,
2100000139361|신라면멀티박스|40개입    |010306|01043|2021-01-26 18:01:54,,
2100000139378|신라면김치멀티박스|32개입    |010306|01043|2021-01-26 18:01:54,,
2100000139385|쌀사리곰탕면박스||010306|01043|2021-01-26 18:01:54,,
2100000139392|사리곰탕면멀티박스||010306|01043|2021-01-26 18:01:54,,
2100000139408|과실주병12L||020301|05014|2021-01-26 18:01:54,,
2100000139415|오징어짬뽕멀티박스||010306|01043|2021-01-26 18:01:54,,
2100000139422|오징어짱뽕일반박스||010306|01043|2021-01-26 18:01:54,,
2100000139453|모듬해물탕면일반||010306|01043|2021-01-26 18:01:54,,
2100000139446|안성탕면멀티박스||010306|01043|2021-01-26 18:01:54,,
2100000139460|짜파게티일반||010306|01043|2021-01-26 18:01:54,,
2100000139477|짜파게티멀티박스||010306|01043|2021-01-26 18:01:54,,
2100000139484|메밀소바맛일반||010306|01043|2021-01-26 18:01:54,,
2100000139491|메밀소바멜티박스||010306|01043|2021-01-26 18:01:54,,
2100000139507|보글보글찌개면일반||010306|01043|2021-01-26 18:01:54,,
2100000139514|무파마탕면일반||010306|01043|2021-01-26 18:01:54,,
2100000139521|무파마탕면멀티박스||010306|01043|2021-01-26 18:01:54,,
2100000139538|생생우동용기박스||010306|01043|2021-01-26 18:01:54,,
2100000136667|웨하스1400원||010101|01117|2021-01-26 18:01:54,,
2100000136674|바이오후르츠||010101|01117|2021-01-26 18:01:54,,
2100000136681|고소미1+1 1400원||010101|01117|2021-01-26 18:01:54,,
2100000136698|프리모3000원||010101|01117|2021-01-26 18:01:54,,
2100000136704|고소미4000원||010101|01117|2021-01-26 18:01:54,,
2100000136711|아몬드와플1+1||010101|01117|2021-01-26 18:01:54,,
2100000136728|통아몬드5000원||010101|01117|2021-01-26 18:01:54,,
2100000136735|자일리톨휘바5000원|5000      |010101|01062|2021-01-26 18:01:54,,
2100000136742|과일종합사탕900g|900       |010101|01224|2021-01-26 18:01:54,,
2100000136759|밀키짱3000원||010101|01224|2021-01-26 18:01:54,,
2100000136766|제주감귤340ml||010201|01382|2021-01-26 18:01:54,,
2100000136773|블랙올리브유||010501|09999|2021-01-26 18:01:54,,
2100000136810|자연은토마토340ml||010201|01382|2021-01-26 18:01:54,,
2100000136827|코맥스롤백25*35||020301|05014|2021-01-26 18:01:54,,
2100000118038|중화두반장368||010501|09999|2021-01-26 18:01:54,,
2100000131624|잘재운치킨볼140g|140g      |010401|01047|2021-01-26 18:01:54,,
2100000131631|티피4가지맛2500원||010101|01019|2021-01-26 18:01:54,,
2100000132867|환타쉐이커|185ml     |010701|05017|2021-01-26 18:01:54,,
2100000132874|깨끗한나라30롤||020401|01166|2021-01-26 18:01:54,,
2100000132881|타타르소스||010501|09999|2021-01-26 18:01:54,,
2100000132898|포도씨유구운김||010506|01047|2021-01-26 18:01:54,,
2100000132904|미소진오징어||030401|09033|2021-01-26 18:01:54,,
2100000132911|하모니콘|160g      |030401|09033|2021-01-26 18:01:54,,
2100000132928|볶음땅콩|230g      |030401|09033|2021-01-26 18:01:54,,
2100000132935|백색강황죽80g|80g       |010304|01045|2021-01-26 18:01:54,,
2100000132942|한우감치미300g|300g      |010501|01052|2021-01-26 18:01:54,,
2100000132959|물비누매직용기||020202|01234|2021-01-26 18:01:54,,
2100000132966|무균무때500ml|500ml     |020299|09999|2021-01-26 18:01:54,,
2100000132973|스카치캔디1500원||010101|01062|2021-01-26 18:01:54,,
2100000132980|자일리톨10000원||010101|01062|2021-01-26 18:01:54,,
2100000132997|스카치세가지맛1500원||010101|01062|2021-01-26 18:01:54,,
2100000133000|라이스타드5000원||010101|01062|2021-01-26 18:01:54,,
2100000133017|뿌려먹는김범벅|60g       |010506|01242|2021-01-26 18:01:54,,
2100000133024|황사마스크||020301|01166|2021-01-26 18:01:54,,
2100000133031|추억의달고나세트||020301|09999|2021-01-26 18:01:54,,
2100000133048|쿠키커터||020301|05014|2021-01-26 18:01:54,,
2100000133055|동아마신다생수1.5L||010203|01097|2021-01-26 18:01:54,,
2100000133062|와인갈릭비엔나140g|140g*3    |010401|01047|2021-01-26 18:01:54,,
2100000133079|바다마을삼치/국산|350g      |030301|05000|2021-01-26 18:01:54,,
2100000118267|포프랑기획*2||020202|09999|2021-01-26 18:01:54,,
2100000118274|피)미모사2100ml*2||020202|09999|2021-01-26 18:01:54,,
2100000118281|피죤미모사3100ml|3100      |020202|09999|2021-01-26 18:01:54,,
2100000118298|피)바디워시450ml*2||020101|09999|2021-01-26 18:01:54,,
2100000118304|피)바디워시450ml*2||020101|09999|2021-01-26 18:01:54,,
2100000118311|피죤비앙카3100ml|3100      |020202|09999|2021-01-26 18:01:54,,
2100000118328|피)비앙카3500ml||020101|09999|2021-01-26 18:01:54,,
2100000118335|피비원1050ml리필|1050ml    |020299|09999|2021-01-26 18:01:54,,
2100000118342|피비원700ml용기|700ml     |020299|09999|2021-01-26 18:01:54,,
2100000118359|피죤핑크로즈3100ml|3100      |020202|09999|2021-01-26 18:01:54,,
2100000118366|피죤)미모사2100ml||020202|09999|2021-01-26 18:01:54,,
2100000118373|피죤)비앙카2100ml||020101|09999|2021-01-26 18:01:54,,
2100000118380|피죤)핑크2100ml*2||020202|09999|2021-01-26 18:01:54,,
2100000118397|피죤미모사3500ml||020101|09999|2021-01-26 18:01:54,,
2100000123643|티/스/아메리카노4캔||010201|01037|2021-01-26 18:01:54,,
2100000138043|립톤복숭아||010201|09999|2021-01-26 18:01:54,,
2100000138050|순살갈치||030301|05000|2021-01-26 18:01:54,,
